Team ID,Team,Region,Country,Track,Size,Status,Year,Wiki,Section,Medal,Award,Parts,Title,Abstract
1917,Ain_Shams-Egypt,Africa,Egypt,Therapeutics,21,Accepted,2016,http://2016.igem.org/Team:Ain_Shams-Egypt,Collegiate,bronze medal,,BBa_K2188000;BBa_K2188001;BBa_K2188002;BBa_K2188003;BBa_K2188004;BBa_K2188081;BBa_K2188085;BBa_K2188090;BBa_K2188095,"CircRNA deregulation and HCC
","Liver cancer is the second leading cause of cancer-related death in the world. Egypt has a one of the highest incidence of hepatocellular carcinoma (HCC) in the world. Treatment options for HCC are limited and often inefficient. Circular RNAs(CircRNA) belongs to the family of noncoding RNAs. They play a role in gene expression regulation and act as miRNA sponge. Recently, it was found that their levels are deregulated in various types of cancer. Using bioinformatics analysis, we have identified certain circular RNAs that are down regulated in hepatocellular carcinoma. 
So, we are aiming to design a system that can sense CircRNA deregulation in the HCC and respond in a way to restore the balance and equilibrium in the CircRNA environment of the cancer cells. Also, we are evaluating the therapeutic effect  of CircRNA as a potential novel target for the treatment of HCC.
"
1098,AITM-Nepal,Asia,Nepal,Health & Medicine,33,Accepted,2013,http://2013.igem.org/Team:AITM-Nepal,Collegiate,,,,"siRNA MEDIATED IMMUNE MODULATION FOR INNATE AND ADAPTIVE RESPONSE USING GENETICALLY ENGINEERED Escherichia coli
","Canonical small interfering RNA (siRNA) duplexes are potent activators of the mammalian innate immune system. The induction of innate immunity by siRNA is dependent on siRNA structure and sequence, method of delivery, and cell type. The delivery of siRNA in a packaged outer membrane vesicle of gram negative bacteria is the theme of our work. The toll like receptor-7/8  activation by siRNA in order to boost the production of Interferon type -1 molecules to inhibit the viral and outer membrane LPS structure to activate Toll like receptor -4 to inhibit bacterial pathogens is the objective of this work. The delivery is made dependent on the  peptide fragment which mediated the fusogenic mechanism so as to escape the endosomal compartment once endocytosed inside host(mamalian) cell. Thus freeing the siRNA to silence the myD88 transcript in host cytoplasm making RISC complex and hence, activating TLR-7/8 in endosomal membrane formerly. 
"
1349,Aix-Marseille,Europe,France,Foundational Advance,11,Accepted,2014,http://2014.igem.org/Team:Aix-Marseille,Collegiate,gold medal,,BBa_K1349000;BBa_K1349001;BBa_K1349002;BBa_K1349003;BBa_K1349004;BBa_K1349005;BBa_K1349006;BBa_K1349007;BBa_K1349008,"S.E.colization : Green light, GO!
","The S.E.colization project focuses on synchronizing a culture of E.coli cells, so that they divide synchronously and change color from green to red and back as they go through the cell cycle. More specifically the culture stops dividing full of red cells and at regular intervals the cells turn green and divide before returning to the red quiescent state.

To control the cell cycle, this project relies on a re-engineered chemotaxis system which instead of controlling the flagellar rotation direction drives changes in gene expression in response of the cell community  through the use of a series of on/off switches and a modified serine production pathway which allows between cell communication. Introduced together, these different components will create an oscillator that regularly drives the switch modules between their two states which coupled to color changes will make the cells GO to the other state only when the light is green!!
"
1601,Aix-Marseille,Europe,France,Environment,24,Accepted,2015,http://2015.igem.org/Team:Aix-Marseille,Collegiate,bronze medal,,BBa_K1601000;BBa_K1601001;BBa_K1601002;BBa_K1601003;BBa_K1601004;BBa_K1601005;BBa_K1601006;BBa_K1601007;BBa_K1601008;BBa_K1601009;BBa_K1601010;BBa_K1601011;BBa_K1601012;BBa_K1601013;BBa_K1601015;BBa_K1601016,"CHEW FIGHT to eliminate chewing gum pollution.
","Nowadays, chewing gum is the second urban pollutant after cigarette butts. To clean chewing gum, specific machines are used but they are heavy and expensive. The time required is long and they use a large quantity of water. Besides economical aspects, chewing gums have an environmental impact. They are dangerous for the wildlife such as birds which thinks that it is bread, eats it and choke. In view of these alarming facts, we have decided to create a new environmentally-friendly way to clean our streets.
?
Our project is to create an E.coli strain that produces enzymes , which can degrade rubber polymers. We will use a combination of three enzymes: a laccase, a lipoxygenase or latex clearing protein (LCP) and a cytochrome C. The laccase known will oxidize the cytochrome C which will be previously light excited. Coupled with this later, the LCP will degrade synthetics polymers.?
"
1951,Aix-Marseille,Europe,France,Environment,19,Accepted,2016,http://2016.igem.org/Team:Aix-Marseille,Collegiate,gold medal,,BBa_K1951000;BBa_K1951001;BBa_K1951002;BBa_K1951003;BBa_K1951004;BBa_K1951005;BBa_K1951006;BBa_K1951007;BBa_K1951008;BBa_K1951009;BBa_K1951010;BBa_K1951011,"Highway To Platinum
","Platinum is one of the rarest and most valuable metals in the world. Thanks to its physical and chemical properties, it has become pervasive in modern society.
One of the main uses of platinum is in cars' catalytic converters, hence important concentrations have been accumulated over time in soils next to roads.

Our goal is to recover this platinum as much as possible and obtain nanoparticles, in two steps.
The first stage relies on the affinity of Desferrioxamine B, a siderophore, to bind platinum and so favor the further solubilisation of more platinum compounds.
Secondly, a modified FliC protein complex will be cloned into E. coli and enable the biosorption of platinum on the flagella of the bacterium.
"
25,Alberta,North America,Canada,Energy,13,Accepted,2007,http://2007.igem.org/Team:Alberta,Collegiate,blocked medal,,BBa_I725000;BBa_I725011;BBa_I725013;BBa_I725014;BBa_I725015;BBa_I725016;BBa_I725021;BBa_I725022;BBa_I725023;BBa_I725024;BBa_I725025;BBa_I725099;BBa_I725100;BBa_I72512;BBa_I725299,"-- Not provided yet --
","-- No abstract provided yet --
"
187,Alberta,North America,Canada,Foundational Advance,30,Accepted,2009,http://2009.igem.org/Team:Alberta,Collegiate,gold medal,Best Foundational Advance,BBa_K187028;BBa_K187002;BBa_K187003;BBa_K187004;BBa_K187005;BBa_K187006;BBa_K187007;BBa_K187008;BBa_K187009;BBa_K187010;BBa_K187011;BBa_K187012;BBa_K187013;BBa_K187014;BBa_K187015;BBa_K187016;BBa_K187017;BBa_K187018;BBa_K187019;BBa_K187020;BBa_K187021;BBa_K187022;BBa_K187023;BBa_K187024;BBa_K187025;BBa_K187026;BBa_K187027;BBa_K187029;BBa_K187030;BBa_K187031;BBa_K187032;BBa_K187035;BBa_K187036;BBa_K187037;BBa_K187038;BBa_K187039;BBa_K187040;BBa_K187041;BBa_K187042;BBa_K187043;BBa_K187044;BBa_K187045;BBa_K187046;BBa_K187047;BBa_K187048;BBa_K187049;BBa_K187050;BBa_K187051;BBa_K187052;BBa_K187053;BBa_K187054;BBa_K187055;BBa_K187056;BBa_K187057;BBa_K187058;BBa_K187059;BBa_K187060;BBa_K187061;BBa_K187062;BBa_K187063;BBa_K187064;BBa_K187065;BBa_K187066;BBa_K187068;BBa_K187069;BBa_K187070;BBa_K187071;BBa_K187072;BBa_K187073;BBa_K187075;BBa_K187076;BBa_K187078;BBa_K187079;BBa_K187080;BBa_K187081;BBa_K187082;BBa_K187083;BBa_K187084;BBa_K187085;BBa_K187086;BBa_K187087;BBa_K187088;BBa_K187089;BBa_K187091;BBa_K187092;BBa_K187093;BBa_K187095;BBa_K187096;BBa_K187097;BBa_K187098;BBa_K187099;BBa_K187100;BBa_K187102;BBa_K187103;BBa_K187104;BBa_K187106;BBa_K187107;BBa_K187108;BBa_K187109;BBa_K187110;BBa_K187111;BBa_K187112;BBa_K187113;BBa_K187114;BBa_K187115;BBa_K187116;BBa_K187117;BBa_K187118;BBa_K187119;BBa_K187120;BBa_K187121;BBa_K187122;BBa_K187123;BBa_K187124;BBa_K187125;BBa_K187126;BBa_K187127;BBa_K187128;BBa_K187129;BBa_K187130;BBa_K187131;BBa_K187132;BBa_K187133;BBa_K187134;BBa_K187135;BBa_K187136;BBa_K187137;BBa_K187138;BBa_K187139;BBa_K187140;BBa_K187141;BBa_K187142;BBa_K187143;BBa_K187144;BBa_K187145;BBa_K187146;BBa_K187147;BBa_K187148;BBa_K187149;BBa_K187150;BBa_K187151;BBa_K187152;BBa_K187153;BBa_K187154;BBa_K187155;BBa_K187156;BBa_K187157;BBa_K187158;BBa_K187159;BBa_K187160;BBa_K187161;BBa_K187162;BBa_K187163;BBa_K187164;BBa_K187165;BBa_K187166;BBa_K187167;BBa_K187168;BBa_K187169;BBa_K187170;BBa_K187171;BBa_K187172;BBa_K187173;BBa_K187174;BBa_K187175;BBa_K187176;BBa_K187177;BBa_K187178;BBa_K187179;BBa_K187180;BBa_K187181;BBa_K187182;BBa_K187183;BBa_K187184;BBa_K187185;BBa_K187186;BBa_K187187;BBa_K187188;BBa_K187189;BBa_K187190;BBa_K187191;BBa_K187192;BBa_K187193;BBa_K187194;BBa_K187195;BBa_K187196;BBa_K187197;BBa_K187198;BBa_K187199;BBa_K187200;BBa_K187201;BBa_K187202;BBa_K187203;BBa_K187204;BBa_K187205;BBa_K187206;BBa_K187207;BBa_K187208;BBa_K187209;BBa_K187210;BBa_K187211;BBa_K187212;BBa_K187213;BBa_K187214;BBa_K187215;BBa_K187216;BBa_K187217;BBa_K187218;BBa_K187219;BBa_K187220;BBa_K187221;BBa_K187222;BBa_K187223;BBa_K187224;BBa_K187225;BBa_K187226;BBa_K187227;BBa_K187228;BBa_K187229;BBa_K187230;BBa_K187231;BBa_K187232;BBa_K187233;BBa_K187234;BBa_K187235;BBa_K187236;BBa_K187237;BBa_K187238;BBa_K187239;BBa_K187240;BBa_K187241;BBa_K187242;BBa_K187243;BBa_K187244;BBa_K187245;BBa_K187246;BBa_K187247;BBa_K187248;BBa_K187249;BBa_K187250;BBa_K187251;BBa_K187252;BBa_K187253;BBa_K187254;BBa_K187255;BBa_K187256;BBa_K187257;BBa_K187258;BBa_K187259;BBa_K187260;BBa_K187261;BBa_K187262;BBa_K187263;BBa_K187264;BBa_K187265;BBa_K187266;BBa_K187267;BBa_K187268;BBa_K187269;BBa_K187270;BBa_K187271;BBa_K187272;BBa_K187273;BBa_K187274;BBa_K187275;BBa_K187276;BBa_K187277;BBa_K187278;BBa_K187279;BBa_K187280;BBa_K187281;BBa_K187282;BBa_K187283;BBa_K187284;BBa_K187285;BBa_K187286;BBa_K187287;BBa_K187288;BBa_K187289;BBa_K187290;BBa_K187291;BBa_K187292;BBa_K187293;BBa_K187294;BBa_K187295;BBa_K187296;BBa_K187297;BBa_K187298;BBa_K187299;BBa_K187300;BBa_K187301;BBa_K187302;BBa_K187303;BBa_K187304;BBa_K187305;BBa_K187306;BBa_K187307;BBa_K187308;BBa_K187309;BBa_K187310;BBa_K187311;BBa_K187312;BBa_K187313;BBa_K187314;BBa_K187315;BBa_K187316;BBa_K187317;BBa_K187318;BBa_K187319;BBa_K187320;BBa_K187321;BBa_K187322;BBa_K187323;BBa_K187324;BBa_K187325;BBa_K187326;BBa_K187327;BBa_K187328;BBa_K187329;BBa_K187330;BBa_K187331;BBa_K187332;BBa_K187333;BBa_K187334;BBa_K187335;BBa_K187336;BBa_K187338;BBa_K187340;BBa_K187341;BBa_K187342;BBa_K187343;BBa_K187344;BBa_K187345;BBa_K187346;BBa_K187347;BBa_K187348;BBa_K187349;BBa_K187350;BBa_K187351;BBa_K187352;BBa_K187353;BBa_K187354;BBa_K187355;BBa_K187356;BBa_K187357;BBa_K187358;BBa_K187359;BBa_K187360;BBa_K187361;BBa_K187362;BBa_K187363;BBa_K187364;BBa_K187369;BBa_K187370;BBa_K187371;BBa_K187372;BBa_K187373;BBa_K187374;BBa_K187375;BBa_K187376;BBa_K187377;BBa_K187378;BBa_K187379;BBa_K187380;BBa_K187381;BBa_K187382;BBa_K187383;BBa_K187384;BBa_K187385;BBa_K187386;BBa_K187387;BBa_K187388;BBa_K187389;BBa_K187390;BBa_K187391;BBa_K187392;BBa_K187393;BBa_K187394;BBa_K187395;BBa_K187396;BBa_K187397;BBa_K187398;BBa_K187399;BBa_K187400;BBa_K187401;BBa_K187402;BBa_K187403;BBa_K187404;BBa_K187405;BBa_K187406;BBa_K187407;BBa_K187408;BBa_K187409;BBa_K187410;BBa_K187411;BBa_K187412;BBa_K187413;BBa_K187414;BBa_K187415;BBa_K187416;BBa_K187417;BBa_K187418;BBa_K187419;BBa_K187420;BBa_K187421,"A Synthetic Biology Tool Kit for Artificial Genome Design and Construction
","The creation of simplified artificial cells with specialized functions, along design principles that are compatible with the goals of synthetic biology, requires advances in two key areas. In Silico modelling tools are needed to assess the performance of artificial networks prior to assembly. Genome biofabrication must achieve rates well beyond existing methods using a modular design so that the extent to which natural systems can be made artificial can be tested. We have taken our first steps towards these goals by directing our efforts to the rational refactoring of the E. coli genome. Using flux balance analysis we have identified 117 new genes that may be essential for survival. We have developed and validated a rapid, modular biofabrication method (BioBytes) and have produced BioBytes for 150 of  our 447 essential gene list. We have also built a Lego Mindstorm-based DIY biofab robot and extended the concept to a BioFab-on-a-chip prototype.
"
349,Alberta,North America,Canada,Foundational Advance,27,Accepted,2010,http://2010.igem.org/Team:Alberta,Collegiate,gold medal,,BBa_K349101;BBa_K349102;BBa_K349103;BBa_K349104;BBa_K349105;BBa_K349106;BBa_K349107;BBa_K349108;BBa_K349109;BBa_K349110;BBa_K349111;BBa_K349112;BBa_K349113;BBa_K349114;BBa_K349302;BBa_K349303;BBa_K349305,"GENOMIKON: An Educational Tool Kit for Rapid Genetic Construction
","Building DNA is too hard. Democratizing Synthetic Biology will demand fundamental advances to make DNA construction easier and cheaper, thereby enabling broader access to biotechnology by the public. Our team has tackled this challenge with the design of an inexpensive self-contained kit called GENOMIKON, currently targeted for the high school and DIY communities but with clear potential for professional use. The kit contains prefabricated parts that are sequentially assembled on a solid support using cycle times of 5 min./part with a coupling efficiency of ~95%. The parts exist with sufficient diversity and quantity for hundreds of unique experiments. The kit is accompanied by an online resource that serves as lab manual, notebook, information management system and social network for the exchange of ideas. While similar in concept to our last year's project, GENOMIKON differs in most technical aspects and is far superior in performance.
"
612,Alberta,North America,Canada,Food & Energy,10,Accepted,2011,http://2011.igem.org/Team:Alberta,Collegiate,bronze medal,,BBa_K612002;BBa_K612003;BBa_K612004;BBa_K612005;BBa_K612008,"Genetically engineering a common fungus to produce biodiesel from cellulosic waste.
","""Converting food into biofuel is an unsustainable proposition. Our project focuses on the creation of cellulosic biodiesel using waste products. We are engineering Neurospora crassa, a highly efficient cellulose metabolizer, to produce an excess of fatty acids by both inhibiting beta oxidation and up-regulating fatty acid synthesis by the one-step replacement of the FadD gene with a thioesterase gene. We are testing the growth of Neurospora on a variety of waste substances and are developing an efficient chemical esterification method to convert the fatty acids into fatty acid methyl esters, a common biodiesel requiring no changes to current fuel delivery infrastructure.  Neurospora crassa's broad substrate preferences give it unique advantages for bioproduction from cellulose. We have therefore developed an efficient and reliable system for modular bioengineering of Neurospora including a starter kit of basic reusable parts with the intent of creating a novel chassis for metabolic engineering and synthetic biology. ""
"
879,Alberta,North America,Canada,Foundational Advance,11,Accepted,2012,http://2012.igem.org/Team:Alberta,Collegiate,gold medal,,BBa_K879011;BBa_K879012;BBa_K879013;BBa_K879016;BBa_K879017;BBa_K879018;BBa_K879021;BBa_K879022;BBa_K879023;BBa_K879024;BBa_K879025;BBa_K879026;BBa_K879030;BBa_K879031;BBa_K879032;BBa_K879033;BBa_K879034;BBa_K879035;BBa_K879036;BBa_K879037;BBa_K879038;BBa_K879091;BBa_K879092;BBa_K879358;BBa_K879367;BBa_K879431;BBa_K879531;BBa_K879611;BBa_K879711;BBa_K879713;BBa_K879811;BBa_K879812;BBa_K879927;BBa_K879928,"Towards a microbial color wheel: spatial control of gene expression
","As a young team composed of high schoolers and junior undergraduates, we selected a project aimed at giving ourselves a firm understanding in the fundamentals of genetic engineering and control. The end goal of our project was to create spatial color patterns using bacteria, such as a color wheel and a rainbow, that required control over several color outputs in response to spatial gradients of chemical inducers. Colour gradients were achieved using a high-copy plasmid that contained both an inducible colour gene and its corresponding repressor. Colour banding was achieved by a novel means of adjusting gene expression through plasmid copy number control that varied from 0 to ~1000 copies/cell as a function of inducer concentration. Note that the rapid loss of plasmid that occurs in the absence of inducer also constitutes a novel and extremely effective safety switch for genetically engineered organisms which might enter the environment.
"
1161,Alberta,North America,Canada,Information Processing,10,Accepted,2013,http://2013.igem.org/Team:Alberta,Collegiate,gold medal,Advance to Championship;Best Presentation- North America,BBa_K1161000;BBa_K1161002;BBa_K1161003;BBa_K1161004;BBa_K1161005,"Genetically engineering a common fungus to produce biodiesel from cellulosic waste.
","""Converting food into biofuel is an unsustainable proposition. Our project focuses on the creation of cellulosic biodiesel using waste products. We are engineering Neurospora crassa, a highly efficient cellulose metabolizer, to produce an excess of fatty acids by both inhibiting beta oxidation and up-regulating fatty acid synthesis by the one-step replacement of the FadD gene with a thioesterase gene. We are testing the growth of Neurospora on a variety of waste substances and are developing an efficient chemical esterification method to convert the fatty acids into fatty acid methyl esters, a common biodiesel requiring no changes to current fuel delivery infrastructure.  Neurospora crassa's broad substrate preferences give it unique advantages for bioproduction from cellulose. We have therefore developed an efficient and reliable system for modular bioengineering of Neurospora including a starter kit of basic reusable parts with the intent of creating a novel chassis for metabolic engineering and synthetic biology. ""
"
960,Alberta-North-RBI_E,North America,Canada,,13,Accepted,2012,http://2012.igem.org/Team:Alberta-North-RBI_E,Collegiate,,,,"-- Not provided yet --
","-- No abstract provided yet --
"
102,Alberta_NINT,North America,Canada,,12,Accepted,2008,http://2008.igem.org/Team:Alberta_NINT,Collegiate,silver medal,,BBa_K102011;BBa_K102021;BBa_K102031;BBa_K102034;BBa_K102041;BBa_K102042;BBa_K102051;BBa_K102052;BBa_K102061;BBa_K102062;BBa_K102071;BBa_K102072;BBa_K102081;BBa_K102082;BBa_K102091;BBa_K102092;BBa_K102095;BBa_K102101;BBa_K102102;BBa_K102111;BBa_K102112;BBa_K102121;BBa_K102122;BBa_K102131;BBa_K102132;BBa_K102141;BBa_K102142;BBa_K102900;BBa_K102902;BBa_K102903;BBa_K102904;BBa_K102905;BBa_K102906;BBa_K102907;BBa_K102908;BBa_K102909;BBa_K102910;BBa_K102912;BBa_K102950;BBa_K102952;TA2In anti-sense input to BBa_K102952;BBa_K102953;TA13n anti-sense input to TA3 (BBa_K102903);BBa_K102954;TA6In anti-sense input to BBa_K102904;BBa_K102955;TA7In anti-sense input to BBa_K102905;BBa_K102956;TA8In anti-sense input to BBa_K102906;BBa_K102957;TA9In anti-sense input to BBa_K102907;BBa_K102958;TA10In anti-sense input to BBa_K102908;BBa_K102959;TA11In anti-sense input to BBa_K102909;BBa_K102960;TA12In anti-sense input to anti-terminator BBa_K102910;BBa_K102962;TA14In anti-sense input to BBa_K102912,"-- Not provided yet --
","-- No abstract provided yet --
"
2145,Alverno_CA,North America,United States,High School,17,Accepted,2016,http://2016.igem.org/Team:Alverno_CA,High School,silver medal,,BBa_K2145000;BBa_K2145001;BBa_K2145100;BBa_K2145101;BBa_K2145102;BBa_K2145103;BBa_K2145104;BBa_K2145105;BBa_K2145107;BBa_K2145124;BBa_K2145126;BBa_K2145127,"Strategies for blocking propagation of supercoiling generated during transcription
","Construction of complex circuits is still hampered by ignorance of fundamental principles of genetic circuit design. One key challenge is the isolation of independent genetic components -- genes expressed on the same plasmid (or other DNA molecule) will often unexpectedly interfere with or enhance each others' expression in an orientation-dependent fashion, even if they are nominally isolated by terminators and other motifs. This form of cross-talk may be caused by supercoiling generated during transcription, which has been shown to enhance or repress gene expression depending on the form of supercoiling. To test this hypothesis, we will test whether base pair spacing, terminators, or  DNA ""clamps"" (made from DNA-binding proteins) placed between genes on a plasmid can eliminate their cross-talk. If DNA clamps do isolate nearby transcriptional units, then those clamps may advance the field of synthetic biology by allowing bioengineers to build more predictable genetic circuitry.
"
1719,Amoy,Asia,China,Foundational Advance,19,Accepted,2015,http://2015.igem.org/Team:Amoy,Collegiate,silver medal,,BBa_K1719014;BBa_K1719000;BBa_K1719001;BBa_K1719002;BBa_K1719003;BBa_K1719004;BBa_K1719005;BBa_K1719006;BBa_K1719007;BBa_K1719008;BBa_K1719009;BBa_K1719010;BBa_K1719011;BBa_K1719012;BBa_K1719013,"Efficient RBS for NADH Production
","L-tert-leucine is important in developing chiral pharmaceutically active chemicals. Many methods have been used in L-tert-leucine synthesis, but products are usually racemic. Scientists developed enzymatic reductive amination to product L-tert-leucine by using leucine dehydrogenase and formate dehydrogenase.
 
Initially, they used isolated enzymes, which can be disadvantageous for that enzymes are always destabilized in the isolation and purification process. What's more, the cofactor-NADH is rather an expensive raw material, which will enhance the cost. So scientists introduced whole-cell bio-catalysts to L-tert-leucine production. Whole-cell biocatalysts could stabilize enzymes and reduce the addition level of co-factor NADH. 
 
However, the NADH consumption rate does not equal to its regeneration. The criminal is different strength of enzymes, we regulate the efficiency of RBS to control its strength. With mathematical modeling, we will get the most suitable efficiency of RBS of leucine dehydrogenase to decrease additional NADH.
"
949,Amplino,Europe,Netherlands,,4,Accepted,2012,http://2012.igem.org/Team:Amplino,Collegiate,,,,"-- Not provided yet --
","-- No abstract provided yet --
"
1281,AMSA_WeColi,North America,United States,,14,Accepted,2014,http://2014.igem.org/Team:AMSA_WeColi,High School,,,,"-- Not provided yet --
","-- No abstract provided yet --
"
538,Amsterdam,Europe,Netherlands,Foundational Advance,12,Accepted,2011,http://2011.igem.org/Team:Amsterdam,Collegiate,gold medal,,BBa_K538104;BBa_K538120;BBa_K538101;BBa_K538001;BBa_K538002;BBa_K538003;BBa_K538100;BBa_K538102;BBa_K538103;BBa_K538130;BBa_K538200;BBa_K538201;BBa_K538202;BBa_K538203;BBa_K538204;BBa_K538210;BBa_K538211;BBa_K538300;BBa_K538301;BBa_K538302;BBa_K538303;BBa_K538304;BBa_K538310;BBa_K538311,"icE. coli: enhancing E. coli's growth rate at low temperatures by psychrophile chaperones
","Escherichia coli's optimal growth temperature is 37C. Its growth rate decreases drastically at lower temperatures and growth completely halts below 7C.The aim of our project is to increase the cold tolerance of E. coli by expressing and combining several chaperone proteins that are normally found in psychrophillic bacteria. Chaperone proteins are essential in maintaining correct protein folding following changes in temperature. Therefore, expressing these proteins will likely enable enhanced growth rates at temperatures below 37C and shift the minimal growth temperature down from 7C, possibly even allowing growth near 0C.Our project is fundamental in its nature, but any application outside the labs, from biofuel production to bio-sensors, will benefit from the ability of icE.coli to grow at low temperatures, since this will relieve the burden and costs of maintaining the temperature constant at 37C. Moreover, we envision a temperature-based selection as an alternative to antibiotics-based selection.
"
874,Amsterdam,Europe,Netherlands,Foundational Advance,11,Accepted,2012,http://2012.igem.org/Team:Amsterdam,Collegiate,gold medal,,BBa_K874001;BBa_K874020;BBa_K874021;BBa_K874040;BBa_K874041;BBa_K874060;BBa_K874090;BBa_K874102;BBa_K874103;BBa_K874120;BBa_K874200;BBa_K874300,"Cellular Logbook - A methylation-based reporter system
","Multi-sensing genetic devices offer great future perspectives for biotechnology, environmental monitoring and medical diagnostics. In light of this we have created an innovative DNA-methylation based reporter system in E. coli, named Cellular Logbook, that has the potential of simultaneously reporting on significantly more signals than current fluorescence-based systems (eg. GFP). 

The Cellular Logbook can be used to detect and store the presence of any compound linked to a transcriptional regulator. This system allows for offline monitoring by functioning as a memory module. Assessment of the memory status is performed by digesting with restriction endonucleases followed by gel electrophoresis. Furthermore, the Cellular Logbook is able to infer the time of signal-onset or signal-intensity using the natural dilution of the registered signal’s due to cell division. 

In short our exciting new memory module could potentially be utilized as a platform for many groundbreaking technologies.

"
1844,Amsterdam,Europe,Netherlands,Energy,7,Accepted,2015,http://2015.igem.org/Team:Amsterdam,Collegiate,gold medal,,BBa_K1844000;BBa_K1844001;BBa_K1844002;BBa_K1844003;BBa_K1844004;BBa_K1844005,"Synthetic Romance - Harnessing the power of Cyanobacteria to construct a sustainable consortia
","Researchers are starting to recognize that synthetic ecosystems, consortia of multiple bacterial species, can be used for higher yields, robustness and more diverse purposes. Our goal is to tap into this potential by creating a self-sustaining bio-factory of cyanobacteria - little fellows that need only CO2 and light - and product-producing E. coli, the general workhorse of the synthetic biology world. The cyanobacteria will create sugars from CO2 and sunlight, which it will release and feed to E. coli as a result of our applied synthetic genetic circuits. E. coli will then be engineered to use these sugars to create a product. In our proof-of-concept bio-factory, this product will be fuel. This platform, however, can be expanded to produce any product E. coli can make - medicine, plastics, commodity chemicals - as long as it is fueled by the cyanobacteria that only needs light and CO2.
"
