Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distribution,filename
BBa_K187379,"rpsC, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187380,"rpsD, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187381,"rpsD, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187382,"rpsG, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187383,"rpsG, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187384,"rpsH, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187385,"rpsH, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187386,"wzyE, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187387,"rpsJ, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187388,"wzyE, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-20,,pgroup=Primer&show=1.html.csv
BBa_K187389,"rpsJ, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187390,"yafF, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187391,"yafF, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187392,"rpsK, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187393,"rpsK, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187394,"yceQ, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187395,"yceQ, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187396,"yeaZ, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187397,"yeaZ, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187398,"ygjD, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187399,"rpsL, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187400,"ygjD, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187401,"yihA, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187402,"rpsL, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187403,"yihA, ORF, reveser primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187404,"rpsP, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187405,"yjeE, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187406,"yjeE, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187407,"rpsP, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187408,"yqgF, ORF, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187410,"yqgF, ORF, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,David Lloyd,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187411,"rpsQ, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187412,"rpsQ, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187413,"rpsR, ORF, Forward Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187414,"rpsR, ORF, Reverse Primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Amber Paul,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187424," Origin in AB, Forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187425,"Origin in AB, Reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187426,"Origin in BA, Forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K187427,"Origin in BA, Reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM09_Alberta,Mitch Paquette,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K2184039,Forward primer, ,,,Not Released,,Not in stock,,-1 Uses,iGEM16_Danci-K8,Margalit Mualem,2016-09-30,,pgroup=Primer&show=1.html.csv
BBa_K2184040,Reverse primer, ,,,Not Released,,Not in stock,,-1 Uses,iGEM16_Danci-K8,Margalit Mualem,2016-09-30,,pgroup=Primer&show=1.html.csv
BBa_K237007,VR2, ,,,Not Released,BBa_G00101,Not in stock,Works,Not Used,iGEM09_SDU-Denmark,Marc T. K. Nielsen,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268018,YOR049C -> GFP, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268019,YOR186W -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268020,YGR213C -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268021,YGR236C -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268022,YLR346C -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268023,YGL219W -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268024,YJL287W -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268025,YGR243C -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268026,YHL012W -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K268027,YDL205C -> GFP, ,,,Not Released,,Not in stock,,Not Used,iGEM09_UChicago,Nora Yucel,2009-10-21,,pgroup=Primer&show=1.html.csv
BBa_K284004,Forward Primer to BBa_K284000, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284005,Reverse Primer to BBa_K284000, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284009,Forward Primer to BBa_K284002, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284010,Reverse Primer  to BBa_K284002, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284011,Forward Primer to BBa_K284003, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284012,Reverse Primer to BBa_K284003, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284013,Forward Primer to BBa_K284001, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K284014,Reverse Primer to BBa_K284001, ,,,Not Released,,Not in stock,None,Not Used,iGEM09_UNICAMP-Brazil,Taís Sineiro Herig and Gleidson Silva Teixeira,2009-10-12,,pgroup=Primer&show=1.html.csv
BBa_K300975,Phi80 locus forward primer, ,,UNIPV-Pavia iGEM 2010:5,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Manuel Lupotto, Matteo Meroso, Paolo Magni",2010-10-21,,pgroup=Primer&show=1.html.csv
BBa_K300976,BBa_K300000 reverse verification primer, ,,UNIPV-Pavia iGEM 2010:5,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Manuel Lupotto, Matteo Meroso, Paolo Magni",2010-10-21,,pgroup=Primer&show=1.html.csv
BBa_K300977,BBa_K300000 forward verification primer, ,,UNIPV-Pavia iGEM 2010:1,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Manuel Lupotto, Matteo Meroso, Paolo Magni",2010-10-20,,pgroup=Primer&show=1.html.csv
BBa_K300978,Phi80 locus reverse primer, ,,UNIPV-Pavia iGEM 2010:5,Not Released,,Not in stock,Works,Not Used,iGEM10_UNIPV-Pavia,"Manuel Lupotto, Matteo Meroso, Paolo Magni",2010-10-20,,pgroup=Primer&show=1.html.csv
BBa_K360114,Primer to change RBS of P. pyralis luciferase, ,,,Not Released,,Not in stock,None,Not Used,iGEM10_UNAM-Genomics_Mexico,Mariana Ruiz Velasco Leyva,2010-10-15,,pgroup=Primer&show=1.html.csv
BBa_K391002,Forward Primer to PCR agrCA (with RBS)  from S. aureus, ,,,Not Released,,It's complicated,,Not Used,iGEM10_British_Columbia,Phillip Chu,2010-10-25,,pgroup=Primer&show=1.html.csv
BBa_K391003,Reverse Primer to PCR agrCA (with RBS)  from S. aureus, ,,,Not Released,,It's complicated,,Not Used,iGEM10_British_Columbia,Phillip Chu,2010-10-25,,pgroup=Primer&show=1.html.csv
BBa_K391004,Forward primer to PCR S. aureus plasmid replicon, ,,,Not Released,,It's complicated,,Not Used,iGEM10_British_Columbia,Phillip Chu,2010-10-25,,pgroup=Primer&show=1.html.csv
BBa_K391005,Reverse primer to PCR S. aureus plasmid replicon, ,,,Not Released,,Not in stock,,Not Used,iGEM10_British_Columbia,Phillip Chu,2010-10-25,,pgroup=Primer&show=1.html.csv
BBa_K496000,Forward primer  for visualizing restriction enzyme digestion., ,,,Not Released,,Not in stock,None,Not Used,iGEM10_HokkaidoU_Japan,Laurynas VANAGAS,2010-08-25,,pgroup=Primer&show=1.html.csv
BBa_K496002,Reverse primer for visualizing restriction enzyme digestion., ,,,Not Released,,Not in stock,None,Not Used,iGEM10_HokkaidoU_Japan,Laurynas VANAGAS,2010-08-25,,pgroup=Primer&show=1.html.csv
BBa_K497010,Agrobacterium tumefaciens bacteriophytochrome fwd primer, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497011,Agrobacterium tumefaciens bacteriophytochrome fwd primer with RBS insertion, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497012,Agrobacterium tumefaciens bacteriophytochrome rvs primer, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497013,Deinococcus radiodurans bacteriophytochrome fwd primer, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497014,Deinococcus radiodurans bacteriophytochrome fwd primer with RBS, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497015,Deinococcus radiodurans bacteriophytochrome rvs primer, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497016,Agrobacterium tumefaciens fwd primer for bacteriophytochrome for insertion after heme oxygenase, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497017,Reverse primer for Agrobacterium tumefaciens bacteriophytochrome gene for insertion after heme oxyge, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497018,Forward primer Deinococcus radiodurans bacteriophytochrome gene for insertion after heme oxygenase, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K497019,Reverse primer Deinococcus radiodurans bacteriophytochrome gene for insertion after heme oxygenase, ,,,Not Released,,Not in stock,,Not Used,iGEM10_Macquarie_Australia,Joanna Hare,2010-10-27,,pgroup=Primer&show=1.html.csv
BBa_K590083,"pGA Prefix, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_Washington,Michael Brasino,2011-09-22,,pgroup=Primer&show=1.html.csv
BBa_K590084,"pGA Prefix, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_Washington,Michael Brasino,2011-09-22,,pgroup=Primer&show=1.html.csv
BBa_K590085,"pGA Suffix, reverse primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_Washington,Michael Brasino,2011-09-22,,pgroup=Primer&show=1.html.csv
BBa_K590086,"pGA Suffix, forward primer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_Washington,Michael Brasino,2011-09-22,,pgroup=Primer&show=1.html.csv
BBa_K624034,revised minC primer (forward), ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_NYMU-Taiwan,Yi-Hong Liou,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K624035,revised minC primer (reverse), ,,,Not Released,,Not in stock,Works,Not Used,iGEM11_NYMU-Taiwan,Yi-Hong Liou,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K624063,nested_Inv F (inter-strain nested primer), ,,,Not Released,,No part sequence,Works,No Sequence,iGEM11_NYMU-Taiwan,Shang-Jui Tsai,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K624064,nested_Inv R (inter-strain nested primer), ,,,Not Released,,No part sequence,Works,No Sequence,iGEM11_NYMU-Taiwan,Shang-Jui Tsai,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K624065,nested_LLO F (inter-strain nested primer), ,,,Not Released,,No part sequence,Works,No Sequence,iGEM11_NYMU-Taiwan,Shang-Jui Tsai,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K624066,nested_LLO R (inter-strain nested primer), ,,,Not Released,,No part sequence,Works,No Sequence,iGEM11_NYMU-Taiwan,Shang-Jui Tsai,2011-10-05,,pgroup=Primer&show=1.html.csv
BBa_K864445,Spot42 randomized forward primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM12_Uppsala,"Arvid Hedén Gynnå, Sabri Jamal, Lisa Branzell, Hampus Elofsson",2012-09-29,,pgroup=Primer&show=1.html.csv
BBa_K864446,Spot42 randomized reverse primer, ,,,Not Released,,Not in stock,Works,Not Used,iGEM12_Uppsala,"Arvid Hedén Gynnå, Sabri Jamal, Lisa Branzell, Hampus Elofsson",2012-09-29,,pgroup=Primer&show=1.html.csv
BBa_K923001,Forward Primer for Thermobifida fusca cutinase, ,,,Not Released,,Not in stock,,Not Used,iGEM12_BAU_Indonesia,Achmad Farajallah,2012-09-26,,pgroup=Primer&show=1.html.csv
BBa_K923002,Reverse Primer for Thermobifida fusca cutinase, ,,,Not Released,,Not in stock,,Not Used,iGEM12_BAU_Indonesia,Achmad Farajallah,2012-09-26,,pgroup=Primer&show=1.html.csv
BBa_M36988,Secreting Antifreeze Protein Correcting Reverse Primer, ,,,Not Released,,Not in stock,,Not Used,Stanford BIOE44 - S11,Nathan Barnett,2011-06-08,,pgroup=Primer&show=1.html.csv
BBa_M36989,Secreting Antifreeze Protein Correcting Forward Primer, ,,,,,,,,,,,,
BBa_G00100,Forward primer for sequencing/amplifying BioBrick parts (VF2),n/a,,Antiquity:5,Not Released,,Not in stock,Works,23 Uses,Antiquity,Tom Knight,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00101,Reverse primer for sequencing/amplifying BioBrick parts (VR),175,,Antiquity:5;raik:2,Not Released,BBa_K237007,Not in stock,Works,Not Used,Antiquity,Tom Knight,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00103,M13-F (-20), ,,,Not Released,,Not in stock,Works,Not Used,Part Editors,Tom Knight,2006-06-08,,pgroup=Primer&show=1.html.csv
BBa_G00104,M13-R (-26), ,,,Not Released,,Not in stock,Works,Not Used,Part Editors,Tom Knight,2006-06-08,,pgroup=Primer&show=1.html.csv
BBa_G00105,M13-F (-40), ,,,Not Released,,Not in stock,Works,Not Used,Part Editors,Tom Knight,2006-06-08,,pgroup=Primer&show=1.html.csv
BBa_G00106,M13-F (-46), ,,,Not Released,,Not in stock,Works,Not Used,Part Editors,Tom Knight,2006-06-08,,pgroup=Primer&show=1.html.csv
BBa_G00107,M13-R (-46), ,,,Not Released,,Not in stock,Works,Not Used,Part Editors,Tom Knight,2006-06-08,,pgroup=Primer&show=1.html.csv
BBa_G00108,"SP6 universal primer, 18-mer", ,,,Not Released,BBa_K2037000,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00109,"SP6 promoter sequencing primer, 24-mer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00110,"T3 promoter sequencing primer, 17-mer  ", ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00111,"T3 promoter primer, 20-mer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00112,"T3 promoter sequencing primer, 24-mer", ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00113,"T7 promoter sequencing primer, 20-mer", ,,,Not Released,BBa_K923003;BBa_K2150031;BBa_K2066537,It's complicated,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G00120,Forward Primer to C0012,438,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00121,Reverse Primer to C0012,n/a,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00200,"Forward primer for sequencing composite parts; binds to CFP/YFP (BBa_E0020/22, BBa_E0030/32)", ,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00201,Reverse primer for sequencing composite parts; binds to GFP (BBa_E0040),n/a,,,Not Released,,Not in stock,Works,Not Used,iGEM2006_MIT,Bartholomew Canton,2007-03-01,,pgroup=Primer&show=1.html.csv
BBa_G00400,Forward Primer to C0040,409,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00401,Reverse Primer to C0040,n/a,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-05-25,,pgroup=Primer&show=1.html.csv
BBa_G00500,Forward Primer to C0050,434,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00501,Reverse Primer to C0050,n/a,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00510,Forward Primer to C0051,438,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00511,Reverse Primer to C0051,n/a,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00520,Forward Primer to C0052,378,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00521,Reverse Primer to C0052,n/a,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00530,Forward Primer to C0053, ,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00531,Reverse Primer to C0053, ,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00600,Forward Primer to C0060, ,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00601,Reverse Primer to C0060, ,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,cconboy,2004-06-02,,pgroup=Primer&show=1.html.csv
BBa_G00602,Forward primer to C0062, ,,,Not Released,,Not in stock,Works,Not Used,iGEM2006_MIT,Bartholomew Canton,2007-03-29,,pgroup=Primer&show=1.html.csv
BBa_G00700,Forward primer for I0500 (pBAD),790,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,Barry Canton,2004-09-23,,pgroup=Primer&show=1.html.csv
BBa_G00701,Reverse primer for I0500 (pBAD),430,,Antiquity:5,Not Released,,Not in stock,Works,Not Used,Antiquity,Barry Canton,2004-09-23,,pgroup=Primer&show=1.html.csv
BBa_G1000,Forward primer for amplifying BioBrick plasmid backbones by PCR (Suffix-f), ,,,Not Released,BBa_G00001;BBa_M1906;BBa_K1795201;BBa_K1945013,Not in stock,Works,Not Used,iGEM2006_MIT,Jason Kelly,2008-04-22,,pgroup=Primer&show=1.html.csv
BBa_G1001,Reverse primer for amplifying BioBrick plasmid backbones by PCR (Prefix-r), ,,,Not Released,,Not in stock,Works,Not Used,iGEM2006_MIT,Jason Kelly,2008-04-22,,pgroup=Primer&show=1.html.csv
BBa_G1002,Forward primer for amplifying BioBrick plasmid backbones by PCR (Suffix-f), ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G1003,Reverse primer for amplifying BioBrick plasmid backbones by PCR (Prefix-r), ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G1004,Forward BioBrick prefix primer for amplifying BioBrick parts (BioBrick-f), ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_G1005,Reverse BioBrick suffix primer for amplifying BioBrick parts (BioBrick-r), ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Example,Reshma Shetty,2008-10-17,,pgroup=Primer&show=1.html.csv
BBa_I749000,bchB reverse primer , ,,,Not Released,,Not in stock,Works,Not Used,iGEM07_Berkeley_LBL,Laina Magaya,2007-10-26,,pgroup=Primer&show=1.html.csv
BBa_I749001,bchB forward primer , ,,,Not Released,,Not in stock,,Not Used,iGEM07_Berkeley_LBL,Laina Magaya,2007-10-26,,pgroup=Primer&show=1.html.csv
BBa_J133700,primers tail extension EX for BioBricking, ,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-06-24,,pgroup=Primer&show=1.html.csv
BBa_J133701,primers tail extension SP for BioBricking, ,,,Not Released,,Not in stock,,Not Used,Presting,Norman Wang,2011-06-24,,pgroup=Primer&show=1.html.csv
BBa_J18907,VR2: Reverse Primer to pSB1 Biobrick Vectors (optimized VR), ,,,Not Released,,Not in stock,Works,Not Used,Affiliates,Raik Gruenberg,2009-02-26,,pgroup=Primer&show=1.html.csv
BBa_J18910,RFC 25 vector forward (suffix), ,,,Not Released,,Not in stock,Works,Not Used,Affiliates,Raik Gruenberg,2010-01-25,,pgroup=Primer&show=1.html.csv
